,Year,CountryId,Sector,Exports(tUSD),Imports(tUSD),NetExports(tUSD)
10846,2012,TJ,Undeclared Products within SITC Rev. 4,114.1,0.0,114.1
10847,2012,TK,Chemical Products and Similar,0.0,0.8,-0.8
10848,2012,TK,Manufactured Products Classified by Material,0.0,0.7,-0.7
10849,2012,TK,Machines and Transport Devices,0.0,1.8,-1.8
10850,2012,TK,Other Finished Products,0.0,0.5,-0.5
10851,2012,TL,Manufactured Products Classified by Material,0.0,5.9,-5.9
10852,2012,TL,Other Finished Products,0.2,0.0,0.2
10853,2012,TM,Chemical Products and Similar,0.0,8.9,-8.9
10854,2012,TM,Manufactured Products Classified by Material,31.9,0.0,31.9
10855,2012,TM,Machines and Transport Devices,141.8,0.0,141.8
10856,2012,TM,Other Finished Products,291.4,53.5,237.89999999999998
10857,2012,TM,Undeclared Products within SITC Rev. 4,22.4,0.0,22.4
10858,2012,TN,Food and Livestock,0.0,809.8,-809.8
10859,2012,TN,Ineadible Raw Materials Excluding Fuel,110.5,169.1,-58.599999999999994
10860,2012,TN,"Mineral Fuels, Lubricants and Related Products",584.9,0.0,584.9
10861,2012,TN,Chemical Products and Similar,1.3,230.3,-229.0
10862,2012,TN,Manufactured Products Classified by Material,8104.0,330.9,7773.1
10863,2012,TN,Machines and Transport Devices,240.0,17566.9,-17326.9
10864,2012,TN,Other Finished Products,50.0,5150.2,-5100.2
10865,2012,TO,Machines and Transport Devices,0.0,0.2,-0.2
10866,2012,TR,Food and Livestock,5337.9,40765.0,-35427.1
10867,2012,TR,Drinks and Tobacco,120.2,1066.6,-946.3999999999999
10868,2012,TR,Ineadible Raw Materials Excluding Fuel,57148.7,8033.1,49115.6
10869,2012,TR,"Mineral Fuels, Lubricants and Related Products",44940.8,5947.6,38993.200000000004
10870,2012,TR,"Animal and Vegetable Oils, Fats and Waxes",0.0,23.6,-23.6
10871,2012,TR,Chemical Products and Similar,8515.7,52571.2,-44055.5
10872,2012,TR,Manufactured Products Classified by Material,58025.0,152631.6,-94606.6
10873,2012,TR,Machines and Transport Devices,8980.1,102591.4,-93611.29999999999
10874,2012,TR,Other Finished Products,2909.8,51533.3,-48623.5
10875,2012,TR,Undeclared Products within SITC Rev. 4,383.0,23979.2,-23596.2
10876,2012,TT,Manufactured Products Classified by Material,0.0,0.0,0.0
10877,2012,TT,Machines and Transport Devices,0.0,0.0,0.0
10878,2012,TT,Other Finished Products,0.0,2.6,-2.6
10879,2012,TV,Machines and Transport Devices,0.0,6.2,-6.2
10880,2012,TW,Food and Livestock,38.1,4.4,33.7
10881,2012,TW,Drinks and Tobacco,38.2,0.0,38.2
10882,2012,TW,Ineadible Raw Materials Excluding Fuel,11.9,424.9,-413.0
10883,2012,TW,"Animal and Vegetable Oils, Fats and Waxes",0.0,181.2,-181.2
10884,2012,TW,Chemical Products and Similar,0.0,3768.7,-3768.7
10885,2012,TW,Manufactured Products Classified by Material,2.4,5517.4,-5515.0
10886,2012,TW,Machines and Transport Devices,334.3,24945.0,-24610.7
10887,2012,TW,Other Finished Products,18.8,6419.9,-6401.099999999999
10888,2012,TW,Undeclared Products within SITC Rev. 4,0.0,1156.8,-1156.8
10889,2012,TZ,Food and Livestock,0.0,79.8,-79.8
10890,2012,TZ,Drinks and Tobacco,0.0,48.6,-48.6
10891,2012,TZ,Ineadible Raw Materials Excluding Fuel,0.0,15.0,-15.0
10892,2012,TZ,Manufactured Products Classified by Material,0.8,0.0,0.8
10893,2012,TZ,Machines and Transport Devices,62.6,0.3,62.300000000000004
10894,2012,TZ,Other Finished Products,6.2,0.0,6.2
10895,2012,UA,Food and Livestock,4462.1,2950.5,1511.6000000000004
10896,2012,UA,Drinks and Tobacco,683.5,88.8,594.7
10897,2012,UA,Ineadible Raw Materials Excluding Fuel,5980.5,69193.6,-63213.100000000006
10898,2012,UA,"Mineral Fuels, Lubricants and Related Products",16814.1,7744.8,9069.3
10899,2012,UA,"Animal and Vegetable Oils, Fats and Waxes",15.1,2611.3,-2596.2000000000003
10900,2012,UA,Chemical Products and Similar,22916.9,17745.2,5171.700000000001
10901,2012,UA,Manufactured Products Classified by Material,22579.8,61063.7,-38483.899999999994
10902,2012,UA,Machines and Transport Devices,15006.0,3405.2,11600.8
10903,2012,UA,Other Finished Products,43193.0,1197.5,41995.5
10904,2012,UA,Undeclared Products within SITC Rev. 4,11.3,6558.0,-6546.7
10905,2012,UG,Food and Livestock,0.0,4763.6,-4763.6
10906,2012,UG,Drinks and Tobacco,0.0,381.1,-381.1
10907,2012,UG,Ineadible Raw Materials Excluding Fuel,0.0,24.9,-24.9
10908,2012,UG,Manufactured Products Classified by Material,0.3,0.0,0.3
10909,2012,UG,Machines and Transport Devices,365.6,0.0,365.6
10910,2012,UG,Undeclared Products within SITC Rev. 4,0.0,1.5,-1.5
10911,2012,US,Food and Livestock,13967.4,11562.3,2405.1000000000004
10912,2012,US,Drinks and Tobacco,1057.2,2970.7,-1913.4999999999998
10913,2012,US,Ineadible Raw Materials Excluding Fuel,374.6,4235.9,-3861.2999999999997
10914,2012,US,"Mineral Fuels, Lubricants and Related Products",245.8,57012.1,-56766.299999999996
10915,2012,US,"Animal and Vegetable Oils, Fats and Waxes",10.5,47.8,-37.3
10916,2012,US,Chemical Products and Similar,892.3,64577.0,-63684.7
10917,2012,US,Manufactured Products Classified by Material,13342.5,19197.5,-5855.0
10918,2012,US,Machines and Transport Devices,15899.5,90853.0,-74953.5
10919,2012,US,Other Finished Products,45088.1,53455.4,-8367.300000000003
10920,2012,US,Undeclared Products within SITC Rev. 4,5409.5,11428.6,-6019.1
10921,2012,UY,Food and Livestock,0.0,2442.5,-2442.5
10922,2012,UY,Ineadible Raw Materials Excluding Fuel,0.0,2.8,-2.8
10923,2012,UY,Chemical Products and Similar,0.0,9.0,-9.0
10924,2012,UY,Manufactured Products Classified by Material,168.0,14.7,153.3
10925,2012,UY,Machines and Transport Devices,2.1,0.0,2.1
10926,2012,UY,Other Finished Products,1.2,0.0,1.2
10927,2012,UY,Undeclared Products within SITC Rev. 4,902.6,2.8,899.8000000000001
10928,2012,UZ,Food and Livestock,474.9,23.1,451.79999999999995
10929,2012,UZ,Drinks and Tobacco,0.0,452.6,-452.6
10930,2012,UZ,Ineadible Raw Materials Excluding Fuel,732.0,0.0,732.0
10931,2012,UZ,Chemical Products and Similar,16.5,3808.0,-3791.5
10932,2012,UZ,Manufactured Products Classified by Material,0.0,0.6,-0.6
10933,2012,VA,Undeclared Products within SITC Rev. 4,4.2,0.0,4.2
10934,2012,VC,Machines and Transport Devices,0.0,0.7,-0.7
10935,2012,VE,Food and Livestock,0.0,11.5,-11.5
10936,2012,VE,Drinks and Tobacco,0.0,9.1,-9.1
10937,2012,VE,"Mineral Fuels, Lubricants and Related Products",0.0,2224.6,-2224.6
10938,2012,VE,Chemical Products and Similar,0.0,12.1,-12.1
10939,2012,VE,Manufactured Products Classified by Material,152.0,0.0,152.0
10940,2012,VE,Machines and Transport Devices,17.9,0.3,17.599999999999998
10941,2012,VG,Food and Livestock,27.3,24.4,2.900000000000002
10942,2012,VG,Drinks and Tobacco,147.6,0.0,147.6
10943,2012,VG,Ineadible Raw Materials Excluding Fuel,0.0,0.1,-0.1
10944,2012,VG,Manufactured Products Classified by Material,2.3,121.1,-118.8
10945,2012,VG,Machines and Transport Devices,393.8,1.0,392.8
10946,2012,VG,Other Finished Products,27.2,8.8,18.4
10947,2012,VG,Undeclared Products within SITC Rev. 4,0.0,3.0,-3.0
10948,2012,VI,Manufactured Products Classified by Material,0.0,0.0,0.0
10949,2012,VI,Machines and Transport Devices,0.0,0.0,0.0
10950,2012,VI,Other Finished Products,0.0,0.8,-0.8
10951,2012,VN,Food and Livestock,0.0,30191.6,-30191.6
10952,2012,VN,Drinks and Tobacco,0.0,1.8,-1.8
10953,2012,VN,Ineadible Raw Materials Excluding Fuel,76.8,1456.5,-1379.7
10954,2012,VN,Chemical Products and Similar,297.6,141.5,156.10000000000002
10955,2012,VN,Manufactured Products Classified by Material,4.3,889.6,-885.3000000000001
10956,2012,VN,Machines and Transport Devices,236.0,16416.8,-16180.8
10957,2012,VN,Other Finished Products,4.3,16315.7,-16311.400000000001
10958,2012,VN,Undeclared Products within SITC Rev. 4,0.0,2321.7,-2321.7
10959,2012,YE,Food and Livestock,57.8,0.0,57.8
10960,2012,YE,Chemical Products and Similar,3.8,0.0,3.8
10961,2012,ZA,Food and Livestock,18.0,1523.7,-1505.7
10962,2012,ZA,Drinks and Tobacco,0.0,11.8,-11.8
10963,2012,ZA,Ineadible Raw Materials Excluding Fuel,1.4,5848.7,-5847.3
10964,2012,ZA,"Mineral Fuels, Lubricants and Related Products",1.2,0.0,1.2
10965,2012,ZA,"Animal and Vegetable Oils, Fats and Waxes",0.0,3.1,-3.1
10966,2012,ZA,Chemical Products and Similar,207.4,1697.0,-1489.6
10967,2012,ZA,Manufactured Products Classified by Material,472.7,1047.0,-574.3
10968,2012,ZA,Machines and Transport Devices,1658.5,1628.8,29.700000000000045
10969,2012,ZA,Other Finished Products,60.9,69.5,-8.600000000000001
10970,2012,ZA,Undeclared Products within SITC Rev. 4,2.5,108.4,-105.9
10971,2012,ZM,Food and Livestock,0.0,0.4,-0.4
10972,2012,ZM,Drinks and Tobacco,0.0,62.8,-62.8
10973,2012,ZM,Ineadible Raw Materials Excluding Fuel,0.0,0.2,-0.2
10974,2012,ZM,Manufactured Products Classified by Material,0.0,1.1,-1.1
10975,2012,ZM,Machines and Transport Devices,52.8,0.4,52.4
10976,2012,ZM,Other Finished Products,0.1,0.0,0.1
10977,2012,ZM,Undeclared Products within SITC Rev. 4,2.3,0.0,2.3
10978,2012,ZW,Food and Livestock,0.0,162.6,-162.6
10979,2012,ZW,Drinks and Tobacco,0.0,16.2,-16.2
10980,2012,ZW,Ineadible Raw Materials Excluding Fuel,0.0,451.1,-451.1
10981,2012,ZW,Chemical Products and Similar,1.1,0.0,1.1
10982,2012,ZW,Manufactured Products Classified by Material,0.0,3.0,-3.0
10983,2012,ZW,Other Finished Products,33.3,0.8,32.5
10984,2012,ZW,Undeclared Products within SITC Rev. 4,0.0,152.9,-152.9
10985,2013,Total,Food and Livestock,2097379.2,1207062.6,890316.6000000001
10986,2013,Total,Drinks and Tobacco,320365.0,208727.9,111637.1
10987,2013,Total,Ineadible Raw Materials Excluding Fuel,651686.0,640609.4,11076.599999999977
10988,2013,Total,"Mineral Fuels, Lubricants and Related Products",704826.1,3112148.7,-2407322.6
10989,2013,Total,"Animal and Vegetable Oils, Fats and Waxes",188784.2,68583.6,120200.6
10990,2013,Total,Chemical Products and Similar,1249162.1,3167507.1,-1918345.0
10991,2013,Total,Manufactured Products Classified by Material,2913052.7,3559601.8,-646549.0999999996
10992,2013,Total,Machines and Transport Devices,4534856.0,5627785.3,-1092929.2999999998
10993,2013,Total,Other Finished Products,1830574.8,1565274.8,265300.0
10994,2013,Total,Undeclared Products within SITC Rev. 4,119641.0,1392667.3,-1273026.3
10995,2013,EU,Food and Livestock,1152244.5,714482.9,437761.6
10996,2013,EU,Drinks and Tobacco,67266.0,113273.4,-46007.399999999994
10997,2013,EU,Ineadible Raw Materials Excluding Fuel,447207.3,319916.0,127291.29999999999
10998,2013,EU,"Mineral Fuels, Lubricants and Related Products",343267.6,687229.8,-343962.20000000007
10999,2013,EU,"Animal and Vegetable Oils, Fats and Waxes",121382.1,45096.8,76285.3
11000,2013,EU,Chemical Products and Similar,680556.3,2298509.5,-1617953.2
11001,2013,EU,Manufactured Products Classified by Material,1885919.0,2466939.6,-581020.6000000001
11002,2013,EU,Machines and Transport Devices,3351165.9,4074597.3,-723431.3999999999
11003,2013,EU,Other Finished Products,1073108.7,884494.1,188614.59999999998
11004,2013,EU,Undeclared Products within SITC Rev. 4,43234.7,1122443.2,-1079208.5
11005,2013,CEFTA,Food and Livestock,673571.8,153267.4,520304.4
11006,2013,CEFTA,Drinks and Tobacco,185066.8,44408.0,140658.8
11007,2013,CEFTA,Ineadible Raw Materials Excluding Fuel,88653.5,83577.2,5076.300000000003
11008,2013,CEFTA,"Mineral Fuels, Lubricants and Related Products",281515.7,231579.3,49936.40000000002
11009,2013,CEFTA,"Animal and Vegetable Oils, Fats and Waxes",67160.0,1871.9,65288.1
11010,2013,CEFTA,Chemical Products and Similar,358568.7,88304.0,270264.7
11011,2013,CEFTA,Manufactured Products Classified by Material,446044.2,228228.3,217815.90000000002
11012,2013,CEFTA,Machines and Transport Devices,338970.4,108728.2,230242.2
11013,2013,CEFTA,Other Finished Products,320920.6,43978.8,276941.8
11014,2013,CEFTA,Undeclared Products within SITC Rev. 4,549.5,15516.2,-14966.7
11015,2013,AD,Drinks and Tobacco,3.2,0.0,3.2
11016,2013,AD,Machines and Transport Devices,0.0,4.5,-4.5
11017,2013,AD,Other Finished Products,0.0,307.2,-307.2
11018,2013,AD,Undeclared Products within SITC Rev. 4,0.0,26.7,-26.7
11019,2013,AE,Food and Livestock,662.3,29.1,633.1999999999999
11020,2013,AE,Drinks and Tobacco,2603.4,6.4,2597.0
11021,2013,AE,Ineadible Raw Materials Excluding Fuel,636.8,5.9,630.9
11022,2013,AE,"Mineral Fuels, Lubricants and Related Products",4946.0,835.0,4111.0
11023,2013,AE,Chemical Products and Similar,515.8,11286.6,-10770.800000000001
11024,2013,AE,Manufactured Products Classified by Material,705.8,739.6,-33.80000000000007
11025,2013,AE,Machines and Transport Devices,2866.0,1387.7,1478.3
11026,2013,AE,Other Finished Products,931.3,691.1,240.19999999999993
11027,2013,AE,Undeclared Products within SITC Rev. 4,380.7,1634.5,-1253.8
11028,2013,AF,Chemical Products and Similar,0.0,3.7,-3.7
11029,2013,AF,Manufactured Products Classified by Material,0.0,40.8,-40.8
11030,2013,AF,Machines and Transport Devices,630.4,0.9,629.5
11031,2013,AF,Other Finished Products,328.2,0.0,328.2
11032,2013,AF,Undeclared Products within SITC Rev. 4,3991.1,0.0,3991.1
11033,2013,AG,Manufactured Products Classified by Material,0.0,5.8,-5.8
11034,2013,AG,Machines and Transport Devices,0.0,7.2,-7.2
11035,2013,AL,Food and Livestock,27828.7,3864.7,23964.0
11036,2013,AL,Drinks and Tobacco,4888.1,13.5,4874.6
11037,2013,AL,Ineadible Raw Materials Excluding Fuel,12947.0,590.3,12356.7
11038,2013,AL,"Mineral Fuels, Lubricants and Related Products",21810.1,209.8,21600.3
11039,2013,AL,"Animal and Vegetable Oils, Fats and Waxes",240.0,0.0,240.0
11040,2013,AL,Chemical Products and Similar,20900.5,576.0,20324.5
11041,2013,AL,Manufactured Products Classified by Material,19131.9,7997.6,11134.300000000001
11042,2013,AL,Machines and Transport Devices,6578.5,233.2,6345.3
11043,2013,AL,Other Finished Products,3359.9,2464.9,895.0
11044,2013,AL,Undeclared Products within SITC Rev. 4,13.5,334.6,-321.1
11045,2013,AM,Food and Livestock,1.5,0.0,1.5
11046,2013,AM,Chemical Products and Similar,604.1,0.0,604.1
11047,2013,AM,Manufactured Products Classified by Material,114.0,0.0,114.0
11048,2013,AM,Machines and Transport Devices,962.5,105.2,857.3
11049,2013,AM,Other Finished Products,111.5,17.4,94.1
11050,2013,AM,Undeclared Products within SITC Rev. 4,3.2,1.8,1.4000000000000001
11051,2013,AO,Food and Livestock,1068.7,0.0,1068.7
11052,2013,AO,Drinks and Tobacco,0.4,0.0,0.4
11053,2013,AO,Ineadible Raw Materials Excluding Fuel,26.5,0.0,26.5
11054,2013,AO,"Mineral Fuels, Lubricants and Related Products",620.8,0.0,620.8
11055,2013,AO,"Animal and Vegetable Oils, Fats and Waxes",2.2,0.0,2.2
11056,2013,AO,Chemical Products and Similar,453.7,0.0,453.7
11057,2013,AO,Manufactured Products Classified by Material,1755.3,0.0,1755.3
11058,2013,AO,Machines and Transport Devices,3914.0,0.0,3914.0
11059,2013,AO,Other Finished Products,687.7,0.0,687.7
11060,2013,AO,Undeclared Products within SITC Rev. 4,4.7,0.0,4.7
11061,2013,AR,Food and Livestock,0.0,10013.4,-10013.4
11062,2013,AR,Drinks and Tobacco,0.0,64.3,-64.3
11063,2013,AR,Ineadible Raw Materials Excluding Fuel,53.2,8787.2,-8734.0
11064,2013,AR,"Mineral Fuels, Lubricants and Related Products",0.0,128.6,-128.6
11065,2013,AR,Chemical Products and Similar,0.0,47.1,-47.1
11066,2013,AR,Manufactured Products Classified by Material,166.3,256.2,-89.89999999999998
11067,2013,AR,Machines and Transport Devices,2115.9,541.3,1574.6000000000001
11068,2013,AR,Other Finished Products,99.9,162.2,-62.29999999999998
11069,2013,AR,Undeclared Products within SITC Rev. 4,2.9,225.7,-222.79999999999998
11070,2013,AS,Manufactured Products Classified by Material,0.0,9.0,-9.0
11071,2013,AT,Food and Livestock,60162.3,38220.9,21941.4
11072,2013,AT,Drinks and Tobacco,3770.0,7322.6,-3552.6000000000004
11073,2013,AT,Ineadible Raw Materials Excluding Fuel,35255.7,21729.5,13526.199999999997
11074,2013,AT,"Mineral Fuels, Lubricants and Related Products",6517.3,23119.5,-16602.2
11075,2013,AT,"Animal and Vegetable Oils, Fats and Waxes",15226.0,638.8,14587.2
11076,2013,AT,Chemical Products and Similar,24378.8,159210.5,-134831.7
11077,2013,AT,Manufactured Products Classified by Material,59890.8,131277.4,-71386.59999999999
11078,2013,AT,Machines and Transport Devices,135446.4,182135.9,-46689.5
11079,2013,AT,Other Finished Products,27103.6,27041.4,62.19999999999709
11080,2013,AT,Undeclared Products within SITC Rev. 4,3150.5,40000.0,-36849.5
11081,2013,AU,Food and Livestock,4695.7,125.6,4570.099999999999
11082,2013,AU,Drinks and Tobacco,618.6,27.9,590.7
11083,2013,AU,Ineadible Raw Materials Excluding Fuel,25.1,422.8,-397.7
11084,2013,AU,"Animal and Vegetable Oils, Fats and Waxes",3.0,16.5,-13.5
11085,2013,AU,Chemical Products and Similar,343.3,1399.8,-1056.5
11086,2013,AU,Manufactured Products Classified by Material,457.7,4307.6,-3849.9000000000005
11087,2013,AU,Machines and Transport Devices,1505.4,992.9,512.5000000000001
11088,2013,AU,Other Finished Products,1833.8,1058.3,775.5
11089,2013,AU,Undeclared Products within SITC Rev. 4,68.7,716.9,-648.1999999999999
11090,2013,AZ,Food and Livestock,564.7,0.0,564.7
11091,2013,AZ,Drinks and Tobacco,30.3,0.0,30.3
11092,2013,AZ,Ineadible Raw Materials Excluding Fuel,405.8,12.7,393.1
11093,2013,AZ,"Mineral Fuels, Lubricants and Related Products",260.0,0.0,260.0
11094,2013,AZ,Chemical Products and Similar,2004.4,0.0,2004.4
11095,2013,AZ,Manufactured Products Classified by Material,9334.2,0.0,9334.2
11096,2013,AZ,Machines and Transport Devices,35545.9,0.0,35545.9
11097,2013,AZ,Other Finished Products,2857.5,0.0,2857.5
11098,2013,AZ,Undeclared Products within SITC Rev. 4,5087.7,0.0,5087.7
11099,2013,BA,Food and Livestock,305333.0,62028.5,243304.5
11100,2013,BA,Drinks and Tobacco,95376.7,6446.2,88930.5
11101,2013,BA,Ineadible Raw Materials Excluding Fuel,45081.6,65486.0,-20404.4
11102,2013,BA,"Mineral Fuels, Lubricants and Related Products",82493.4,133658.6,-51165.20000000001
11103,2013,BA,"Animal and Vegetable Oils, Fats and Waxes",30051.5,1352.4,28699.1
11104,2013,BA,Chemical Products and Similar,155827.5,43082.5,112745.0
11105,2013,BA,Manufactured Products Classified by Material,207426.2,116722.0,90704.20000000001
11106,2013,BA,Machines and Transport Devices,145129.4,20561.3,124568.09999999999
11107,2013,BA,Other Finished Products,134143.6,26439.0,107704.6
11108,2013,BA,Undeclared Products within SITC Rev. 4,272.5,7871.8,-7599.3
11109,2013,BB,Drinks and Tobacco,0.0,40.9,-40.9
11110,2013,BB,Machines and Transport Devices,0.0,0.0,0.0
11111,2013,BD,Food and Livestock,5.3,13.5,-8.2
11112,2013,BD,Ineadible Raw Materials Excluding Fuel,54.2,0.7,53.5
11113,2013,BD,"Mineral Fuels, Lubricants and Related Products",18.0,0.0,18.0
11114,2013,BD,Chemical Products and Similar,9.5,0.0,9.5
11115,2013,BD,Manufactured Products Classified by Material,548.5,1457.1,-908.5999999999999
11116,2013,BD,Machines and Transport Devices,5756.6,0.4,5756.200000000001
11117,2013,BD,Other Finished Products,81.9,33965.4,-33883.5
11118,2013,BD,Undeclared Products within SITC Rev. 4,24359.3,303.1,24056.2
11119,2013,BE,Food and Livestock,42289.9,13981.6,28308.300000000003
11120,2013,BE,Drinks and Tobacco,13996.8,28789.1,-14792.3
11121,2013,BE,Ineadible Raw Materials Excluding Fuel,5309.5,17583.6,-12274.099999999999
11122,2013,BE,"Mineral Fuels, Lubricants and Related Products",9.5,8648.0,-8638.5
